GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1
91000,New England,82,      Other services (except government and government enterprises),19888,19961.9,20315.7,20516.8,20885.4,21289.6,21589.7,21850.1,22105.6,22229.8,22513.9,22765.8,22300.7
91000,New England,83,  Government and government enterprises,109297.3,109923.7,110156,111418.2,111966.2,113256.3,114779.7,114675.2,115577.9,116253.2,117523.9,118451.2,119060.9
92000,Mideast,1,All industry total,3499972,3510945.5,3556825.6,3603553.7,3638122.3,3693875,3731562.5,3739493.5,3786088.6,3827030.3,3860094.6,3887641.8,3847859.5
92000,Mideast,2,  Private industries,3073317.8,3081065.6,3124689.5,3168737.6,3191434.7,3242398.1,3274688.2,3280438.4,3325292.2,3362282.4,3390779.6,3414759.2,3373136.2
92000,Mideast,3,"      Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
92000,Mideast,6,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
92000,Mideast,10,      Utilities,54147,55769.6,53765.6,55798.3,57157.7,57501.9,56478.2,57620.8,56271.5,56343.7,56857.7,57182.9,55074.5
92000,Mideast,11,      Construction,(D),(D),(D),(D),129580.5,130444.2,130676.2,130818.5,134643.1,135602.4,135978,135967,135417.9
92000,Mideast,12,      Manufacturing,(D),(D),(D),(D),240186.5,243771,246505.8,249639.9,246663.6,248008.9,249407.8,249913,248610.7
92000,Mideast,13,          Durable goods manufacturing,(D),(D),(D),(D),109399.6,110937.5,113006.2,112374.1,114978.4,115119.9,114802,114626.6,113452
92000,Mideast,25,          Nondurable goods manufacturing,(D),(D),(D),(D),130786.9,132833.4,133499.6,137265.8,131685.2,132889,134605.8,135286.4,135158.7
92000,Mideast,34,      Wholesale trade,183506.3,183930.3,186929.2,188263.1,189118.9,193417.3,194130.3,195897.9,199388.5,200181.1,203004.6,203226.3,199986.7
92000,Mideast,35,      Retail trade,164442.5,164490.1,166553,166547.4,167241.7,168775.1,168158.4,167751.7,172527.7,174096.3,177106.8,177617.7,175965.8
92000,Mideast,36,      Transportation and warehousing,90186,91223.4,91596.4,92295.3,93455.1,94572.2,95458.2,97462.1,96652.4,96678.7,97186.1,98217.8,93347.5
92000,Mideast,45,      Information,216137.6,217576.9,220620.5,220225.5,226774.8,232272.4,237721.6,239934.2,239568.3,243274.6,245765.3,247800.4,247010.6
92000,Mideast,51,      Finance and insurance,442544.9,431192.5,442241.1,458394.9,450076.9,455930.3,463052.4,449133,464434.6,472247.7,469450.6,473704.1,469991.1
92000,Mideast,56,      Real estate and rental and leasing,496262.2,500388.8,505842.2,509531.9,516672.9,523588.2,528156.9,532449.3,537988.3,544843.5,550591.4,553763.9,555174.2
92000,Mideast,60,"      Professional, scientific, and technical services",316842.5,318845,324612.4,326032.7,328776.3,334574.4,339036.3,336806.2,345710.4,351940.2,356835.4,359594.2,358649.5
92000,Mideast,64,      Management of companies and enterprises,75202.2,76245,77680.2,79674,78667.7,79830.5,80826.2,79808.4,81503.2,82764.7,83742,84284.2,85235.3
92000,Mideast,65,      Administrative and support and waste management and remediation services,96773.1,99343.7,100890.3,104224.6,104204.1,106307.4,107737.4,109177.4,111987.7,113861.5,114829.5,116738.9,115127
92000,Mideast,69,      Educational services,71460.1,71302.3,71736,72331.8,73222.5,74280.6,74518.3,75812.5,75423.2,75046.1,75784.8,75813.1,75480.4
92000,Mideast,70,      Health care and social assistance,271661.3,274739.8,276664.8,281052.6,286872.5,291034.1,293995.1,298601.3,303148.7,305938.7,310469.5,314422.4,310722.8
92000,Mideast,76,"      Arts, entertainment, and recreation",45418.1,46359.5,47742.7,47385,47950.3,49636,50259.3,50140.3,50700.9,51264.3,51383.1,51954.1,46397.2
92000,Mideast,79,      Accommodation and food services,92556.3,92976.9,94271.6,94644.5,95800.2,97826.3,97841.3,98928.9,99420.9,99794.1,101923.9,102722,93648.5
92000,Mideast,82,      Other services (except government and government enterprises),76621.2,77119.7,77939.5,79154.3,80075.7,81317.8,82682.8,83358.3,83872.3,84160.4,85059,85774.5,84305.7
92000,Mideast,83,  Government and government enterprises,426654.2,429879.9,432136.1,434816.1,446687.6,451476.8,456874.3,459055.1,460796.4,464747.8,469315,472882.6,474723.3
93000,Great Lakes,1,All industry total,2615672.1,2631864.5,2663017.6,2692639.2,2726836.9,2760112.3,2792493.9,2806181,2823072.7,2850256.8,2874941.6,2897899.7,2869615.6
93000,Great Lakes,2,  Private industries,2345758.1,2361215,2388114,2417705.2,2449493.7,2481318.2,2509864.4,2522788.1,2537391.2,2562601.4,2583491.4,2604092.6,2574395.4
93000,Great Lakes,3,"      Agriculture, forestry, fishing and hunting",22374.7,21317.4,19988,20244.9,21533.5,22906.4,21473.7,21141,18544.1,19745.9,21559.2,22067.7,25071.9
93000,Great Lakes,6,"      Mining, quarrying, and oil and gas extraction",15812.9,16749.5,17255.5,19636.7,20446.5,21595.5,22363.9,20751,19742.6,20326.6,19102.7,19353.1,16172.4
93000,Great Lakes,10,      Utilities,45876.5,47244.9,46686,47580.8,47127.4,49018.8,48545.8,50233.2,50323.5,50453.1,51035.2,51333,49541.6
93000,Great Lakes,11,      Construction,99234.4,100494,101915.9,102479.6,103374.5,104758.8,105760.4,106442.5,106946.1,107715.2,108159.4,109148.6,110393.4
93000,Great Lakes,12,      Manufacturing,446518.7,452057.9,458532.2,469778.5,475808.9,479487.1,485593,488050,484039.4,487433,487447.3,491139.3,484107.4
93000,Great Lakes,13,          Durable goods manufacturing,269473.4,272217.4,277403,281639.1,282871.3,286078.3,290296.5,290585.1,294092.6,294932.8,294951.1,295469.8,290203.4
